,age,irish_temperature,irish_rainfall,global_ch4,global_temp_x,global_temp_y,global_co2_x,sigma mean_x,global_co2_y,sigma mean_y
7139,90229.4,,,,213.4,213.4,,,,
7140,90273.65,,,,213.40602150537637,213.40602150537637,,,,
7141,90280.0,,,,212.9,212.9,,,,
7142,90324.04,,,,211.01602150537636,211.01602150537636,,,,
7143,90330.6,,,,212.9,212.9,,,,
7144,90379.63,,,,211.52602150537635,211.52602150537635,,,,
7145,90379.96667,,,,212.6,212.6,,,,
7146,90429.33333,,,,213.4,213.4,,,,
7147,90435.59,,,,212.06602150537637,212.06602150537637,,,,
7148,90478.7,,,,214.2,214.2,,,,
7149,90488.73,,,,212.47602150537637,212.47602150537637,,,,
7150,90527.0,,,,213.1,213.1,,,,
7151,90539.84,,,,210.61602150537635,210.61602150537635,,,,
7152,90575.3,,,,212.7,212.7,,,,
7153,90600.48,,,,210.79602150537636,210.79602150537636,,,,
7154,90623.6,,,,212.7,212.7,,,,
7155,90660.24,,,,211.00602150537637,211.00602150537637,,,,
7156,90674.16667,,,,212.7,212.7,,,,
7157,90718.98,,,,211.17602150537635,211.17602150537635,,,,
7158,90724.73333,,,,212.7,212.7,,,,
7159,90775.3,,,,214.1,214.1,,,,
7160,90776.7,,,,211.46602150537637,211.46602150537637,,,,
7161,90826.56667,,,,211.7,211.7,,,,
7162,90833.03,,,,211.74602150537638,211.74602150537638,,,,
7163,90877.83333,,,,212.3,212.3,,,,
7164,90887.8,,,,212.50602150537637,212.50602150537637,,,,
7165,90929.1,,,,212.8,212.8,,,,
7166,90938.97,,,,212.22602150537637,212.22602150537637,,,,
7167,90980.9,,,,213.2,213.2,,,,
7168,90991.42,,,,211.71602150537637,211.71602150537637,,,,
7169,91032.7,,,,211.3,211.3,,,,
7170,91046.39,,,,211.67602150537635,211.67602150537635,,,,
7171,91084.5,,,,211.5,211.5,,,,
7172,91101.14,,,,212.22602150537637,212.22602150537637,,,,
7173,91139.8,,,,211.7,211.7,,,,
7174,91155.5,,,,210.78602150537637,210.78602150537637,,,,
7175,91195.1,,,,211.9,211.9,,,,
7176,91213.17,,,,211.62602150537637,211.62602150537637,,,,
7177,91250.4,,,,212.2,212.2,,,,
7178,91270.36,,,,211.04602150537636,211.04602150537636,,,,
7179,91301.1,,,,212.5,212.5,,,,
7180,91328.02,,,,211.51602150537636,211.51602150537636,,,,
7181,91351.8,,,,213.2,213.2,,,,
7182,91384.62,,,,211.56602150537637,211.56602150537637,,,,
7183,91402.5,,,,213.0,213.0,,,,
7184,91440.72,,,,210.65602150537637,210.65602150537637,,,,
7185,91453.36667,,,,212.4,212.4,,,,
7186,91499.66,,,,213.16602150537636,213.16602150537636,,,,
7187,91504.23333,,,,212.4,212.4,,,,
7188,91550.4,,,,212.43602150537637,212.43602150537637,,,,
7189,91555.1,,,,213.0,213.0,,,,
7190,91601.99,,,,211.79602150537636,211.79602150537636,,,,
7191,91608.5,,,,211.5,211.5,,,,
7192,91656.78,,,,211.34602150537637,211.34602150537637,,,,
7193,91661.9,,,,212.4,212.4,,,,
7194,91713.76,,,,211.19602150537636,211.19602150537636,,,,
7195,91715.3,,,,211.8,211.8,,,,
7196,91769.56667,,,,212.2,212.2,,,,
7197,91770.63,,,,212.11602150537635,212.11602150537635,,,,
7198,91823.83333,,,,212.3,212.3,,,,
7199,91825.31,,,,211.70602150537636,211.70602150537636,,,,
7200,91878.1,,,,211.4,211.4,,,,
7201,91880.25,,,,211.77602150537635,211.77602150537635,,,,
7202,91929.1,,,,213.9,213.9,,,,
7203,91935.07,,,,212.48602150537636,212.48602150537636,,,,
7204,91980.1,,,,213.2,213.2,,,,
7205,91986.99,,,,212.08602150537635,212.08602150537635,,,,
7206,92031.1,,,,212.5,212.5,,,,
7207,92040.4,,,,212.03602150537637,212.03602150537637,,,,
7208,92084.13333,,,,212.1,212.1,,,,
7209,92094.17,,,,212.05602150537635,212.05602150537635,,,,
7210,92137.16667,,,,211.9,211.9,,,,
7211,92148.18,,,,211.62602150537637,211.62602150537637,,,,
7212,92190.2,,,,212.8,212.8,,,,
7213,92203.96,,,,211.53602150537637,211.53602150537637,,,,
7214,92241.43333,,,,212.4,212.4,,,,
7215,92260.07,,,,211.75602150537637,211.75602150537637,,,,
7216,92292.66667,,,,212.5,212.5,,,,
7217,92315.21,,,,212.11602150537635,212.11602150537635,,,,
7218,92343.9,,,,213.2,213.2,,,,
7219,92367.78,,,,213.25602150537637,213.25602150537637,,,,
7220,92393.13333,,,,212.8,212.8,,,,
7221,92418.29,,,,212.19602150537636,212.19602150537636,,,,
7222,92442.36667,,,,212.8,212.8,,,,
7223,92470.66,,,,211.75602150537637,211.75602150537637,,,,
7224,92491.6,,,,212.8,212.8,,,,
7225,92524.79,,,,212.51602150537636,212.51602150537636,,,,
7226,92542.46667,,,,212.3,212.3,,,,
7227,92577.31,,,,212.29602150537636,212.29602150537636,,,,
7228,92593.33333,,,,212.3,212.3,,,,
7229,92629.06,,,,213.17602150537635,213.17602150537635,,,,
7230,92644.2,,,,212.5,212.5,,,,
7231,92679.45,,,,211.48602150537636,211.48602150537636,,,,
7232,92692.46667,,,,212.8,212.8,,,,
7233,92734.47,,,,212.69602150537636,212.69602150537636,,,,
7234,92740.73333,,,,214.0,214.0,,,,
7235,92785.87,,,,212.47602150537637,212.47602150537637,,,,
7236,92789.0,,,,212.9,212.9,,,,
7237,92837.36667,,,,212.5,212.5,,,,
7238,92837.64,,,,212.50602150537637,212.50602150537637,,,,
7239,92885.73333,,,,213.2,213.2,,,,
7240,92889.34,,,,212.58602150537635,212.58602150537635,,,,
7241,92934.1,,,,213.0,213.0,,,,
7242,92940.72,,,,212.01602150537636,212.01602150537636,,,,
7243,92981.7,,,,213.9,213.9,,,,
7244,92995.19,,,,211.33602150537635,211.33602150537635,,,,
7245,93029.3,,,,212.2,212.2,,,,
7246,93051.45,,,,212.78602150537637,212.78602150537637,,,,
7247,93076.9,,,,213.4,213.4,,,,
7248,93103.82,,,,212.06602150537637,212.06602150537637,,,,
7249,93123.86667,,,,213.2,213.2,,,,
7250,93156.98,,,,212.22602150537637,212.22602150537637,,,,
7251,93170.83333,,,,213.2,213.2,,,,
7252,93210.86,,,,211.79602150537636,211.79602150537636,,,,
7253,93217.8,,,,213.3,213.3,,,,
7254,93264.34,,,,213.00602150537637,213.00602150537637,,,,
7255,93266.9,,,,212.7,212.7,,,,
7256,93315.04,,,,213.15602150537637,213.15602150537637,,,,
7257,93316.0,,,,212.1,212.1,,,,
7258,93364.4,,,,212.81602150537637,212.81602150537637,,,,
7259,93365.1,,,,213.5,213.5,,,,
7260,93413.56667,,,,212.8,212.8,,,,
7261,93414.25,,,,212.91602150537636,212.91602150537636,,,,
7262,93462.03333,,,,213.0,213.0,,,,
7263,93464.64,,,,212.60602150537636,212.60602150537636,,,,
7264,93510.5,,,,212.5,212.5,,,,
7265,93517.03,,,,211.46602150537637,211.46602150537637,,,,
7266,93557.3,,,,213.7,213.7,,,,
7267,93572.01,,,,212.33602150537635,212.33602150537635,,,,
7268,93604.1,,,,213.9,213.9,,,,
7269,93625.57,,,,212.50602150537637,212.50602150537637,,,,
7270,93650.9,,,,213.5,213.5,,,,
7271,93676.42,,,,213.85602150537636,213.85602150537636,,,,
7272,93697.73333,,,,213.6,213.6,,,,
7273,93725.17,,,,211.84602150537637,211.84602150537637,,,,
7274,93744.56667,,,,213.3,213.3,,,,
7275,93777.86,,,,212.65602150537637,212.65602150537637,,,,
7276,93791.4,,,,212.2,212.2,,,,
7277,93829.61,,,,212.94602150537636,212.94602150537636,,,,
7278,93840.56667,,,,213.1,213.1,,,,
7279,93879.97,,,,212.60602150537636,212.60602150537636,,,,
7280,93889.73333,,,,213.2,213.2,,,,
7281,93931.34,,,,212.53602150537637,212.53602150537637,,,,
7282,93938.9,,,,214.6,214.6,,,,
7283,93983.11,,,,212.71602150537637,212.71602150537637,,,,
7284,93986.5,,,,212.6,212.6,,,,
7285,94034.1,,,,213.04602150537636,213.04602150537636,,,,
7286,94034.1,,,,213.04602150537636,213.4,,,,
7287,94034.1,,,,213.4,213.04602150537636,,,,
7288,94034.1,,,,213.4,213.4,,,,
7289,94081.7,,,,213.7,213.7,,,,
7290,94083.75,,,,212.99602150537638,212.99602150537638,,,,
7291,94129.83333,,,,213.3,213.3,,,,
7292,94133.33,,,,213.24602150537638,213.24602150537638,,,,
7293,94177.96667,,,,213.3,213.3,,,,
7294,94182.09,,,,213.16602150537636,213.16602150537636,,,,
7295,94226.1,,,,213.4,213.4,,,,
7296,94231.8,,,,211.77602150537635,211.77602150537635,,,,
7297,94273.63333,,,,213.8,213.8,,,,
7298,94286.36,,,,213.39602150537635,213.39602150537635,,,,
7299,94321.16667,,,,213.7,213.7,,,,
7300,94335.0,,,,212.78602150537637,212.78602150537637,,,,
7301,94368.7,,,,214.0,214.0,,,,
7302,94385.83,,,,211.97602150537637,211.97602150537637,,,,
7303,94417.46667,,,,213.9,213.9,,,,
7304,94440.42,,,,213.14602150537635,213.14602150537635,,,,
7305,94466.23333,,,,212.5,212.5,,,,
7306,94489.67,,,,212.45602150537636,212.45602150537636,,,,
7307,94515.0,,,,214.1,214.1,,,,
7308,94542.12,,,,212.43602150537637,212.43602150537637,,,,
7309,94564.63333,,,,213.5,213.5,,,,
7310,94594.75,,,,212.33602150537635,212.33602150537635,,,,
7311,94614.26667,,,,212.7,212.7,,,,
7312,94648.56,,,,211.26602150537636,211.26602150537636,,,,
7313,94663.9,,,,213.9,213.9,,,,
7314,94705.11,,,,212.70602150537636,212.70602150537636,,,,
7315,94714.1,,,,213.2,213.2,,,,
7316,94757.12,,,,213.44602150537636,213.44602150537636,,,,
7317,94764.3,,,,213.2,213.2,,,,
7318,94804.57,,,,214.65602150537637,214.65602150537637,,,,
7319,94814.5,,,,213.1,213.1,,,,
7320,94848.69,,,,214.36602150537635,214.36602150537635,,,,
7321,94867.76667,,,,212.0,212.0,,,,
7322,94892.68,,,,213.21602150537637,213.21602150537637,,,,
7323,94921.03333,,,,213.4,213.4,,,,
7324,94941.2,,,,213.97602150537637,213.97602150537637,,,,
7325,94974.3,,,,214.2,214.2,,,,
7326,94986.93,,,,213.75602150537637,213.75602150537637,,,,
7327,95019.03333,,,,215.4,215.4,,,,
7328,95033.77,,,,212.96602150537637,212.96602150537637,,,,
7329,95063.76667,,,,215.1,215.1,,,,
7330,95083.44,,,,213.24602150537638,213.24602150537638,,,,
7331,95108.5,,,,214.0,214.0,,,,
7332,95132.43,,,,213.27602150537635,213.27602150537635,,,,
7333,95155.26667,,,,214.7,214.7,,,,
7334,95181.6,,,,212.56602150537637,212.56602150537637,,,,
7335,95202.03333,,,,214.5,214.5,,,,
7336,95233.57,,,,212.00602150537637,212.00602150537637,,,,
7337,95248.8,,,,213.7,213.7,,,,
7338,95288.26,,,,212.44602150537636,212.44602150537636,,,,
7339,95297.96667,,,,214.0,214.0,,,,
7340,95341.08,,,,212.35602150537636,212.35602150537636,,,,
7341,95347.13333,,,,214.0,214.0,,,,
7342,95394.45,,,,212.05602150537635,212.05602150537635,,,,
7343,95396.3,,,,213.3,213.3,,,,
7344,95448.86,,,,212.40602150537637,212.40602150537637,,,,
7345,95449.43333,,,,212.8,212.8,,,,
7346,95502.1,,,,212.46602150537637,212.46602150537637,,,,
7347,95502.56667,,,,213.2,213.2,,,,
7348,95555.35,,,,212.02602150537635,212.02602150537635,,,,
7349,95555.7,,,,213.1,213.1,,,,
7350,95608.96,,,,212.84602150537637,212.84602150537637,,,,
7351,95609.4,,,,212.8,212.8,,,,
7352,95661.34,,,,212.36602150537635,212.36602150537635,,,,
7353,95663.1,,,,213.2,213.2,,,,
7354,95714.35,,,,212.12602150537637,212.12602150537637,,,,
7355,95716.8,,,,213.2,213.2,,,,
7356,95767.38,,,,213.16602150537636,213.16602150537636,,,,
7357,95770.23333,,,,212.8,212.8,,,,
7358,95818.85,,,,212.42602150537635,212.42602150537635,,,,
7359,95823.66667,,,,213.6,213.6,,,,
7360,95871.43,,,,212.08602150537635,212.08602150537635,,,,
7361,95877.1,,,,213.1,213.1,,,,
7362,95923.68,,,,214.15602150537637,214.15602150537637,,,,
7363,95930.33333,,,,212.9,212.9,,,,
7364,95972.27,,,,212.60602150537636,212.60602150537636,,,,
7365,95983.56667,,,,213.9,213.9,,,,
7366,96023.93,,,,211.52602150537635,211.52602150537635,,,,
7367,96036.8,,,,213.2,213.2,,,,
7368,96079.34,,,,213.24602150537638,213.24602150537638,,,,
7369,96088.93333,,,,212.8,212.8,,,,
7370,96130.17,,,,212.58602150537635,212.58602150537635,,,,
7371,96141.06667,,,,214.9,214.9,,,,
7372,96181.8,,,,213.06602150537637,213.06602150537637,,,,
7373,96193.2,,,,213.4,213.4,,,,
7374,96231.77,,,,213.65602150537637,213.65602150537637,,,,
7375,96247.23333,,,,212.3,212.3,,,,
7376,96279.99,,,,212.78602150537637,212.78602150537637,,,,
7377,96301.26667,,,,214.0,214.0,,,,
7378,96331.2,,,,212.15602150537637,212.15602150537637,,,,
7379,96355.3,,,,213.3,213.3,,,,
7380,96385.31,,,,212.51602150537636,212.51602150537636,,,,
7381,96406.9,,,,213.8,213.8,,,,
7382,96438.05,,,,213.69602150537636,213.69602150537636,,,,
7383,96458.5,,,,214.4,214.4,,,,
7384,96485.79,,,,211.54602150537636,211.54602150537636,,,,
7385,96510.1,,,,213.5,213.5,,,,
7386,96543.02,,,,212.23602150537636,212.23602150537636,,,,
7387,96564.73333,,,,212.9,212.9,,,,
7388,96597.23,,,,212.65602150537637,212.65602150537637,,,,
7389,96619.36667,,,,213.3,213.3,,,,
7390,96648.96,,,,213.56602150537637,213.56602150537637,,,,
7391,96674.0,,,,214.5,214.5,,,,
7392,96698.75,,,,211.92602150537635,211.92602150537635,,,,
7393,96728.86667,,,,212.3,212.3,,,,
7394,96752.36,,,,213.09602150537637,213.09602150537637,,,,
7395,96783.73333,,,,213.0,213.0,,,,
7396,96804.03,,,,212.58602150537635,212.58602150537635,,,,
7397,96838.6,,,,213.4,213.4,,,,
7398,96855.49,,,,213.14602150537635,213.14602150537635,,,,
7399,96892.36667,,,,214.3,214.3,,,,
7400,96906.44,,,,212.66602150537636,212.66602150537636,,,,
7401,96946.13333,,,,212.7,212.7,,,,
7402,96958.09,,,,212.68602150537637,212.68602150537637,,,,
7403,96999.9,,,,213.9,213.9,,,,
7404,97011.4,,,,211.67602150537635,211.67602150537635,,,,
7405,97053.3,,,,213.4,213.4,,,,
7406,97064.92,,,,213.82602150537636,213.82602150537636,,,,
7407,97106.7,,,,213.9,213.9,,,,
7408,97115.91,,,,212.27602150537635,212.27602150537635,,,,
7409,97160.1,,,,213.4,213.4,,,,
7410,97167.23,,,,213.16602150537636,213.16602150537636,,,,
7411,97214.86667,,,,213.5,213.5,,,,
7412,97218.23,,,,213.06602150537637,213.06602150537637,,,,
7413,97268.36,,,,213.16602150537636,213.16602150537636,,,,
7414,97269.63333,,,,212.4,212.4,,,,
7415,97318.54,,,,213.01602150537636,213.01602150537636,,,,
7416,97324.4,,,,214.6,214.6,,,,
7417,97368.76,,,,213.21602150537637,213.21602150537637,,,,
7418,97377.16667,,,,213.0,213.0,,,,
7419,97419.64,,,,212.33602150537635,212.33602150537635,,,,
7420,97429.93333,,,,213.9,213.9,,,,
7421,97472.44,,,,212.55602150537635,212.55602150537635,,,,
7422,97482.7,,,,213.8,213.8,,,,
7423,97524.65,,,,213.54602150537636,213.54602150537636,,,,
7424,97534.2,,,,213.9,213.9,,,,
7425,97575.18,,,,211.92602150537635,211.92602150537635,,,,
7426,97585.7,,,,213.8,213.8,,,,
7427,97629.36,,,,212.65602150537637,212.65602150537637,,,,
7428,97637.2,,,,214.0,214.0,,,,
7429,97682.42,,,,212.52602150537635,212.52602150537635,,,,
7430,97690.1,,,,213.1,213.1,,,,
7431,97735.06,,,,213.97602150537637,213.97602150537637,,,,
7432,97743.0,,,,213.3,213.3,,,,
7433,97782.53,,,,213.18602150537637,213.18602150537637,,,,
7434,97795.9,,,,214.3,214.3,,,,
7435,97832.45,,,,212.58602150537635,212.58602150537635,,,,
7436,97848.9,,,,212.7,212.7,,,,
7437,97885.14,,,,212.25602150537637,212.25602150537637,,,,
7438,97901.9,,,,213.4,213.4,,,,
7439,97939.62,,,,212.35602150537636,212.35602150537636,,,,
7440,97954.9,,,,213.3,213.3,,,,
7441,97993.61,,,,212.60602150537636,212.60602150537636,,,,
7442,98004.73333,,,,214.7,214.7,,,,
7443,98045.95,,,,213.56602150537637,213.56602150537637,,,,
7444,98054.56667,,,,214.0,214.0,,,,
7445,98095.2,,,,212.92602150537635,212.92602150537635,,,,
7446,98104.4,,,,213.4,213.4,,,,
7447,98145.99,,,,213.22602150537637,213.22602150537637,,,,
7448,98157.46667,,,,213.0,213.0,,,,
7449,98196.92,,,,211.94602150537636,211.94602150537636,,,,
7450,98210.53333,,,,213.1,213.1,,,,
7451,98250.82,,,,213.70602150537636,213.70602150537636,,,,
7452,98263.6,,,,213.4,213.4,,,,
7453,98301.64,,,,212.03602150537637,212.03602150537637,,,,
7454,98313.16667,,,,214.3,214.3,,,,
7455,98355.28,,,,212.75602150537637,212.75602150537637,,,,
7456,98362.73333,,,,213.7,213.7,,,,
7457,98408.24,,,,212.79602150537636,212.79602150537636,,,,
7458,98412.3,,,,214.0,214.0,,,,
7459,98459.35,,,,213.65602150537637,213.65602150537637,,,,
7460,98462.33333,,,,212.7,212.7,,,,
7461,98509.38,,,,212.74602150537638,212.74602150537638,,,,
7462,98512.36667,,,,214.5,214.5,,,,
7463,98559.54,,,,213.70602150537636,213.70602150537636,,,,
7464,98562.4,,,,212.8,212.8,,,,
7465,98609.75,,,,212.56602150537637,212.56602150537637,,,,
7466,98612.46667,,,,213.5,213.5,,,,
7467,98662.33,,,,212.05602150537635,212.05602150537635,,,,
7468,98662.53333,,,,213.6,213.6,,,,
7469,98712.6,,,,214.4,214.4,,,,
7470,98717.48,,,,212.23602150537636,212.23602150537636,,,,
7471,98759.76667,,,,213.5,213.5,,,,
7472,98772.07,,,,212.84602150537637,212.84602150537637,,,,
7473,98806.93333,,,,214.5,214.5,,,,
7474,98825.32,,,,212.08602150537635,212.08602150537635,,,,
7475,98854.1,,,,213.3,213.3,,,,
7476,98879.88,,,,212.91602150537636,212.91602150537636,,,,
7477,98904.36667,,,,212.8,212.8,,,,
7478,98932.62,,,,211.72602150537637,211.72602150537637,,,,
7479,98954.63333,,,,213.0,213.0,,,,
7480,98989.8,,,,213.06602150537637,213.06602150537637,,,,
7481,99004.9,,,,213.6,213.6,,,,
7482,99040.95,,,,212.68602150537637,212.68602150537637,,,,
7483,99053.86667,,,,212.9,212.9,,,,
7484,99093.7,,,,212.71602150537637,212.71602150537637,,,,
7485,99102.83333,,,,213.7,213.7,,,,
7486,99147.21,,,,211.51602150537636,211.51602150537636,,,,
7487,99151.8,,,,212.5,212.5,,,,
7488,99200.3,,,,213.8,213.8,,,,
7489,99205.23,,,,211.79602150537636,211.79602150537636,,,,
7490,99248.8,,,,213.5,213.5,,,,
7491,99262.59,,,,212.22602150537637,212.22602150537637,,,,
7492,99297.3,,,,213.5,213.5,,,,
7493,99317.88,,,,212.67602150537635,212.67602150537635,,,,
7494,99347.4,,,,212.3,212.3,,,,
7495,99372.0,,,,212.10602150537636,212.10602150537636,,,,
7496,99397.5,,,,212.6,212.6,,,,
7497,99427.17,,,,212.32602150537636,212.32602150537636,,,,
7498,99447.6,,,,213.0,213.0,,,,
7499,99481.99,,,,212.68602150537637,212.68602150537637,,,,
7500,99495.96667,,,,213.5,213.5,,,,
7501,99535.03,,,,213.18602150537637,213.18602150537637,,,,
7502,99544.33333,,,,212.9,212.9,,,,
7503,99585.96,,,,212.17602150537635,212.17602150537635,,,,
7504,99592.7,,,,213.1,213.1,,,,
7505,99638.93333,,,,213.5,213.5,,,,
7506,99641.21,,,,213.18602150537637,213.18602150537637,,,,
7507,99685.16667,,,,214.0,214.0,,,,
7508,99692.05,,,,213.21602150537637,213.21602150537637,,,,
7509,99731.4,,,,213.0,213.0,,,,
7510,99742.69,,,,212.80602150537635,212.80602150537635,,,,
7511,99776.56667,,,,214.0,214.0,,,,
7512,99795.04,,,,212.85602150537636,212.85602150537636,,,,
7513,99821.73333,,,,214.0,214.0,,,,
7514,99848.13,,,,211.77602150537635,211.77602150537635,,,,
7515,99866.9,,,,213.6,213.6,,,,
7516,99903.93,,,,213.08602150537635,213.08602150537635,,,,
7517,99912.93333,,,,213.6,213.6,,,,
7518,99957.25,,,,212.35602150537636,212.35602150537636,,,,
7519,99958.96667,,,,212.6,212.6,,,,
7520,100005.0,,,,213.9,213.9,,,,
7521,100010.47,,,,213.06602150537637,213.06602150537637,,,,
7522,100050.0,,,,213.1,213.1,,,,
7523,100062.33,,,,213.31602150537637,213.31602150537637,,,,
7524,100095.0,,,,213.9,213.9,,,,
7525,100113.72,,,,212.50602150537637,212.50602150537637,,,,
7526,100140.0,,,,214.1,214.1,,,,
7527,100166.27,,,,213.05602150537635,213.05602150537635,,,,
7528,100184.0,,,,213.3,213.3,,,,
7529,100217.86,,,,213.49602150537638,213.49602150537638,,,,
7530,100228.0,,,,213.8,213.8,,,,
7531,100268.68,,,,212.63602150537636,212.63602150537636,,,,
7532,100272.0,,,,214.3,214.3,,,,
7533,100315.6667,,,,213.4,213.4,,,,
7534,100320.96,,,,212.90602150537637,212.90602150537637,,,,
7535,100359.3333,,,,213.7,213.7,,,,
7536,100373.78,,,,212.62602150537637,212.62602150537637,,,,
7537,100403.0,,,,213.4,213.4,,,,
7538,100426.31,,,,213.59602150537637,213.59602150537637,,,,
7539,100446.3333,,,,214.4,214.4,,,,
7540,100476.82,,,,212.71602150537637,212.71602150537637,,,,
7541,100489.6667,,,,213.5,213.5,,,,
7542,100528.82,,,,213.36602150537635,213.36602150537635,,,,
7543,100533.0,,,,214.2,214.2,,,,
7544,100576.6667,,,,213.2,213.2,,,,
7545,100579.99,,,,212.38602150537636,212.38602150537636,,,,
7546,100620.3333,,,,213.6,213.6,,,,
7547,100634.16,,,,212.81602150537637,212.81602150537637,,,,
7548,100664.0,,,,213.7,213.7,,,,
7549,100687.1,,,,212.93602150537637,212.93602150537637,,,,
7550,100707.0,,,,213.9,213.9,,,,
7551,100739.34,,,,213.08602150537635,213.08602150537635,,,,
7552,100750.0,,,,213.9,213.9,,,,
7553,100790.88,,,,213.09602150537637,213.09602150537637,,,,
7554,100793.0,,,,214.3,214.3,,,,
7555,100837.0,,,,213.0,213.0,,,,
7556,100842.23,,,,213.46602150537637,213.46602150537637,,,,
7557,100881.0,,,,213.3,213.3,,,,
7558,100892.51,,,,212.25602150537637,212.25602150537637,,,,
7559,100947.75,,,,212.46602150537637,212.46602150537637,,,,
7560,100969.6667,,,,213.3,213.3,,,,
7561,101002.85,,,,212.22602150537637,212.22602150537637,,,,
7562,101014.3333,,,,213.9,213.9,,,,
7563,101058.33,,,,212.48602150537636,212.48602150537636,,,,
7564,101059.0,,,,213.8,213.8,,,,
7565,101100.3333,,,,214.4,214.4,,,,
7566,101112.52,,,,213.14602150537635,213.14602150537635,,,,
7567,101141.6667,,,,214.6,214.6,,,,
7568,101164.82,,,,213.01602150537636,213.01602150537636,,,,
7569,101183.0,,,,214.1,214.1,,,,
7570,101216.02,,,,213.59602150537637,213.59602150537637,,,,
7571,101222.6667,,,,215.4,215.4,,,,
7572,101262.3333,,,,214.7,214.7,,,,
7573,101265.68,,,,213.84602150537637,213.84602150537637,,,,
7574,101302.0,,,,213.7,213.7,,,,
7575,101314.72,,,,213.34602150537637,213.34602150537637,,,,
7576,101345.3333,,,,214.3,214.3,,,,
7577,101363.11,,,,214.59602150537637,214.59602150537637,,,,
7578,101388.6667,,,,213.3,213.3,,,,
7579,101410.18,,,,213.93602150537637,213.93602150537637,,,,
7580,101432.0,,,,213.7,213.7,,,,
7581,101458.38,,,,212.87602150537637,212.87602150537637,,,,
7582,101476.0,,,,213.5,213.5,,,,
7583,101509.27,,,,213.50602150537637,213.50602150537637,,,,
7584,101520.0,,,,214.1,214.1,,,,
7585,101560.92,,,,212.54602150537636,212.54602150537636,,,,
7586,101564.0,,,,213.5,213.5,,,,
7587,101607.3333,,,,213.8,213.8,,,,
7588,101613.92,,,,212.91602150537636,212.91602150537636,,,,
7589,101650.6667,,,,213.8,213.8,,,,
7590,101667.35,,,,212.69602150537636,212.69602150537636,,,,
7591,101694.0,,,,213.9,213.9,,,,
7592,101720.31,,,,213.29602150537636,213.29602150537636,,,,
7593,101738.6667,,,,213.2,213.2,,,,
7594,101772.44,,,,212.74602150537638,212.74602150537638,,,,
7595,101783.3333,,,,213.6,213.6,,,,
7596,101825.28,,,,213.04602150537636,213.04602150537636,,,,
7597,101828.0,,,,213.8,213.8,,,,
7598,101872.3333,,,,213.9,213.9,,,,
7599,101877.75,,,,213.04602150537636,213.04602150537636,,,,
7600,101916.6667,,,,213.3,213.3,,,,
7601,101929.93,,,,213.12602150537637,213.12602150537637,,,,
7602,101961.0,,,,212.0,212.0,,,,
7603,101982.19,,,,212.36602150537635,212.36602150537635,,,,
7604,102008.0,,,,213.4,213.4,,,,
7605,102037.54,,,,212.79602150537636,212.79602150537636,,,,
7606,102055.0,,,,213.3,213.3,,,,
7607,102091.1,,,,212.97602150537637,212.97602150537637,,,,
7608,102102.0,,,,213.0,213.0,,,,
7609,102143.74,,,,213.14602150537635,213.14602150537635,,,,
7610,102148.0,,,,213.3,213.3,,,,
7611,102194.0,,,,213.4,213.4,,,,
7612,102196.11,,,,212.48602150537636,212.48602150537636,,,,
7613,102240.0,,,,212.7,212.7,,,,
7614,102252.17,,,,211.20602150537636,211.20602150537636,,,,
7615,102286.6667,,,,213.9,213.9,,,,
7616,102311.62,,,,212.64602150537635,212.64602150537635,,,,
7617,102333.3333,,,,212.7,212.7,,,,
7618,102367.9,,,,212.54602150537636,212.54602150537636,,,,
7619,102380.0,,,,212.6,212.6,,,,
7620,102423.12,,,,212.25602150537637,212.25602150537637,,,,
7621,102428.6667,,,,212.6,212.6,,,,
7622,102477.3333,,,,212.9,212.9,,,,
7623,102479.28,,,,212.51602150537636,212.51602150537636,,,,
7624,102526.0,,,,213.4,213.4,,,,
7625,102534.71,,,,212.61602150537635,212.61602150537635,,,,
7626,102574.6667,,,,212.2,212.2,,,,
7627,102589.64,,,,211.93602150537637,211.93602150537637,,,,
7628,102623.3333,,,,212.4,212.4,,,,
7629,102647.18,,,,213.06602150537637,213.06602150537637,,,,
7630,102672.0,,,,212.0,212.0,,,,
7631,102701.69,,,,211.87602150537637,211.87602150537637,,,,
7632,102724.0,,,,212.9,212.9,,,,
7633,102759.58,,,,211.80602150537635,211.80602150537635,,,,
7634,102776.0,,,,211.2,211.2,,,,
7635,102818.78,,,,211.84602150537637,211.84602150537637,,,,
7636,102828.0,,,,211.4,211.4,,,,
7637,102877.74,,,,212.14602150537635,212.14602150537635,,,,
7638,102883.6667,,,,211.9,211.9,,,,
7639,102935.4,,,,212.58602150537635,212.58602150537635,,,,
7640,102939.3333,,,,210.8,210.8,,,,
7641,102991.0,,,,211.43602150537637,211.43602150537637,,,,
7642,103051.3333,,,,211.7,211.7,,,,
7643,103052.15,,,,211.64602150537635,211.64602150537635,,,,
7644,103107.6667,,,,210.9,210.9,,,,
7645,103113.35,,,,211.16602150537636,211.16602150537636,,,,
7646,103164.0,,,,212.3,212.3,,,,
7647,103175.19,,,,212.09602150537637,212.09602150537637,,,,
7648,103218.3333,,,,211.3,211.3,,,,
7649,103234.47,,,,210.41602150537636,210.41602150537636,,,,
7650,103272.6667,,,,212.4,212.4,,,,
7651,103301.87,,,,210.64602150537635,210.64602150537635,,,,
7652,103327.0,,,,211.9,211.9,,,,
